"Data Source","World Development Indicators",

"Last Updated Date","2020-05-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Tonga","TON","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3935.74886752877","4180.44161916066","4184.25427999528","4333.48655777463","4539.45768730591","4696.33093261786","4682.32115139443","4659.41430823017","4765.72386460056","4927.86151231662","5068.39392067464","5223.54226152764","5372.94189218076","5454.99943104657","5401.71247948234","5449.81785961711","5362.98103411879","5095.73152741474","5213.12073395954","5306.30420112291","5491.49564870981","5667.55109470453","5763.92742516961","5637.227581531","5796.21198270734","6026.09148660094","6208.05864450557","6321.60693304713","6266.90311383928","",
"South Asia (IDA & IBRD)","TSA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1910.6388667439","1906.51444221933","1972.99542210921","2014.9042437688","2091.10150655442","2189.32640746572","2291.06505332198","2329.96682110535","2411.25452650931","2546.67725503101","2601.52803046042","2662.99747587844","2712.12935618676","2855.99993277874","3018.30628855871","3197.13457789337","3387.2946578406","3576.88704050859","3636.9639744389","3835.45285291374","4066.40487161226","4214.87388567725","4387.43896095812","4592.38389502893","4848.06042152075","5141.66016757653","5466.01476834612","5772.20243510466","6082.6613839264","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2782.55358757189","2717.62445625001","2632.83519365661","2539.53145014525","2498.98207152323","2516.26180831762","2577.71925538455","2600.02888891495","2595.52025130956","2586.83710635002","2605.20921298195","2650.05607482659","2741.8650127033","2784.67932972006","2891.51756640686","2991.45941900478","3094.44623936827","3215.17277502414","3302.1319053466","3322.56235150234","3423.39441106778","3492.55965141764","3561.59404977386","3648.54517943156","3726.39613413157","3743.25949835528","3706.08741690097","3715.55054447635","3719.9856355705","",
"Trinidad and Tobago","TTO","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10091.9400245691","10338.421452203","11312.1132877095","11173.7806515797","11517.6899749106","11911.8887155049","12727.7537267372","13660.2709842584","14748.4864258292","15903.8153108989","16958.1920465433","17602.8775369714","18916.9432286643","21541.704243689","23135.9656749518","24451.562908417","27552.3779238423","28732.3520410809","29571.4565540018","28133.912598908","28910.9088184444","28652.552874314","28830.0307914272","29279.273610395","28828.0492487075","29182.5706473372","27201.4685489873","26447.59327228","26272.9084023521","",
"Tunisia","TUN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5433.2432997848","5521.22297166911","5823.66554148004","5828.00738162152","5897.92521696303","5932.44759951126","6259.02836035144","6509.81773292247","6738.93553275937","7069.8375352055","7330.55900326637","7542.37474625148","7582.2461574986","7879.70351161498","8306.75164729581","8524.50268335825","8888.48554459079","9389.59272667717","9684.39987790647","9873.65595353004","10115.0057600539","9822.59528159216","10116.2709440241","10306.4971533058","10506.9832525892","10521.4624257397","10537.4281066384","10608.1756408414","10747.6998963432","",
"Turkey","TUR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12722.4260653054","12599.3690347666","13018.1989284218","13790.4247491076","12938.7478043832","13737.9966508209","14519.2478917947","15373.8703228714","15483.2702253433","14728.49557736","15469.8378819358","14331.7212894484","15030.1241853999","15646.317859527","16919.3811668464","18201.3630881691","19253.4682254639","19982.2317047121","19911.6839995633","18734.7584290318","20042.2631918422","21931.0002182307","22609.2515521783","24117.0013631839","24935.0328070731","26015.4884175788","26409.17654996","27934.1672835921","28298.8657950058","",
"Tuvalu","TUV","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2615.66617541081","2676.14146558848","2724.81337668831","2811.52081638711","3081.20552623449","2912.52773633034","2731.55696431012","3004.8007347851","3467.2343961965","3407.90150127465","3357.58026278495","3380.06375595137","3604.05982593969","3437.35031988253","3341.73801743127","3173.30721993693","3202.74931259415","3372.48379737906","3608.8810793087","3412.50993193955","3285.95359329059","3498.70154396484","3331.29062263484","3445.89447536776","3455.74151044094","3728.5387610154","3798.56683832734","3903.6550046508","3953.26480169896","",
"Tanzania","TZA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1545.52188263472","1526.01720149532","1483.53160690052","1451.66058459567","1428.14651974013","1436.49666541306","1462.63829675498","1477.97251246163","1497.769384466","1534.29209947203","1564.65101145885","1616.95123086915","1685.25428787508","1748.17869528001","1827.06591229542","1909.08983725215","1977.41705251483","2052.58027929006","2108.63703204495","2156.99197445811","2227.96245593513","2329.33043657044","2362.93231835003","2448.89599430439","2536.60008831559","2613.35719131545","2710.40979791376","2809.06900947949","2875.16188688305","",
"Uganda","UGA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","766.832137212542","782.410952350934","782.645855288744","820.651109315583","845.958937143981","914.804098149045","968.399101937018","988.526821835981","1007.45730234083","1057.21730330612","1058.26250829806","1079.40039661097","1137.36596646688","1173.08176685334","1213.66142652483","1250.27514415526","1342.11865719624","1409.87885887562","1485.04775555604","1536.602304416","1572.31911549882","1666.10304188001","1675.8614005455","1680.72189613082","1708.30612189974","1735.19382703259","1752.94100995941","1753.64936591256","1793.53813782613","",
"Ukraine","UKR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10463.9599550096","9563.88213573112","8611.47455872664","7382.2997222315","5717.52856925436","5059.82291520728","4594.43233101207","4497.39027526063","4451.54794416577","4484.73300625804","4797.38027699732","5291.85927037009","5625.26499727842","6210.75509130761","7015.82283341774","7279.25900298855","7873.88391738588","8522.49610211362","8766.19422139608","7505.67775746055","7824.49845171438","8281.86712612352","8322.17303436674","8338.91505034601","8243.47351509088","7464.93983359294","7678.05369850508","7902.03199684975","8207.2663606161","",
"Upper middle income","UMC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6210.18169528249","6157.2792942965","6052.25282131391","6146.94922407906","6192.90788694291","6302.36219158891","6522.60419433816","6773.12281004604","6858.08460351604","7015.86459429447","7379.5575771896","7552.78798183943","7846.62898993505","8244.42510427548","8818.41007303523","9380.00627936292","10083.7893753816","10909.6441931125","11467.905984669","11552.5434730423","12349.3764781768","13027.0131138891","13593.3012811065","14165.4620073585","14657.3630957353","15065.6418931606","15563.4937109339","16175.0990034507","16765.147072294","",
"Uruguay","URY","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10159.4154443468","10444.843692262","11191.7897648153","11405.0436982318","12146.0212695503","11884.3250907033","12457.9739652763","13428.6294377802","13946.3684827368","13605.807245101","13296.1015885273","12762.9259193174","11774.0880605358","11877.3733703887","12479.9668729334","13409.668704512","13944.1707655947","14828.0243600749","15851.7967534658","16477.8238595598","17712.8969892031","18573.8544665676","19173.8891614263","20001.1402672164","20582.1689530456","20588.3931228559","20862.1713094534","21324.8460031305","21590.8334830778","",
"United States","USA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40500.594691121","39919.7373834581","40756.7004677965","41330.0485761973","42471.1412706805","43094.9519860098","44203.4385165224","45616.7342614867","47108.6405235252","48784.3858300677","50235.8230854306","50237.6561798671","50640.6143552516","51643.7673676193","53111.8347452675","54473.3579070439","55490.8959997208","55996.8983903033","55393.9797366132","53517.5443132917","54437.0834529752","54884.70736781","55712.7058319029","56350.6459733513","57313.8597017438","58535.7680204966","59028.590080063","59957.7258513035","61391.3729620784","",
"Uzbekistan","UZB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3416.72723552499","3328.19284010568","2886.95413270861","2757.18105767639","2562.99625957474","2494.44800488183","2488.79266978445","2569.3127418557","2637.00741848336","2720.91116962256","2786.43293422429","2865.94292775939","2943.57509083319","3032.66910477866","3221.1922928733","3405.2194365211","3614.58069164761","3901.06235456562","4185.5613708871","4446.86769211412","4651.52723547716","4880.86365673052","5164.27318353233","5469.85707017276","5764.49438353485","6086.71574101363","6346.33394866732","6518.8046866066","6734.84586358875","",
"St. Vincent and the Grenadines","VCT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6376.73602764243","6431.68650283402","6830.8136938088","7115.7220696463","7025.63592104308","7572.60761699551","7674.26762213649","7949.27717632293","8281.57658775242","8509.47762028715","8646.87684987894","8785.54557414158","9323.5678815665","10019.305213259","10417.8481669768","10667.0178641856","11488.300192214","11881.6028697609","12083.7826151452","11841.7169021178","11447.984865533","11393.5574798435","11538.3878404446","11729.634315691","11845.9720567929","11971.9932829377","12164.4939795054","12245.0148431486","12466.4161360546","",
"Venezuela, RB","VEN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1673.2496338","1736.01413869245","1847.62067542148","1957.64449745938","2091.59940177568","2252.63388625357","2425.52626553263","2587.05514785216","2701.77057759281","2797.78553636303","2954.98286794765","3105.643520316","3269.87533485511","3462.87997525257","3689.73242250703","3931.76541500313","4167.10789448324","4422.28521763128","4628.03024369005","4830.30495840904","5089.41124789522","5352.01142174931","5574.45888041197","5815.11892014026","6098.48960939862","6438.26027051251","6767.90249535442","7155.74582921877","7586.38493872479","",
"Vanuatu","VUT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2805.85450393395","2814.38841878136","2804.45968046862","2744.61005980558","2913.2046120761","2872.1738134793","2878.05262997343","2964.23763301846","3038.48500793326","2993.52551257809","3107.25776411465","2931.55172865121","2714.27953246939","2759.11969036726","2796.42611532484","2872.18268782182","3041.37652767001","3124.36279839373","3248.39930620551","3275.21964824947","3244.53373214841","3197.03152787429","3163.86880269242","3136.4630277701","3121.35856357942","3044.06169277873","3069.10222541517","3123.56500362648","3144.55013529906","",
"World","WLD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9649.46483626227","9614.53325294599","9615.63735886938","9625.93771974572","9751.0186667657","9910.44940217662","10132.7206334589","10376.6707918175","10487.5107425364","10709.4636411663","11063.6746053149","11173.3915120284","11332.8146279981","11609.6018163272","12046.5487569552","12442.6683451257","12923.6825039855","13426.4806040423","13615.17730806","13357.4233857507","13863.1698780544","14231.8358843787","14507.4687377133","14807.0254070884","15132.9108051204","15453.1893197132","15767.416605476","16167.2287250757","16564.6077815197","",
"Samoa","WSM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4179.11948516319","4053.2726720646","4008.67226675243","4132.35056389836","3989.70159589638","4221.92312443908","4495.6425291702","4500.82400949177","4579.09403668301","4658.41404169813","4956.59490840847","5272.2234262307","5469.59582602708","5681.88523953717","5907.85744743701","6114.48895016425","6195.26498225982","6544.63528996446","6566.77661851122","6207.23339841103","6190.25283192386","6396.3112108719","6082.25683151129","6005.04789314299","5962.72434621032","6175.95199971748","6638.31399440428","6677.685511182","6506.99221845699","",
"Kosovo","XKX","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4883.57515411955","6196.66026485538","6149.0463657055","6512.34590513631","6677.92488561019","7076.01249239708","7335.49163981789","7806.99846807791","7949.20154221523","8169.26806498547","8372.04003001682","8663.73696183244","8837.09039072452","9046.50148057256","9168.68308775452","9650.10677085576","9963.26777562317","10302.0754756314","10610.3077397104","",
"Yemen, Rep.","YEM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10296.4402843353","9943.43859580924","9490.97902263274","9375.05092001469","9453.16192053152","9541.17497902373","9761.73803012527","9841.62986521302","9733.51692968075","9819.59126809739","10088.853368768","10224.0228839639","10469.1890791367","10646.8331095038","10997.0109109346","11434.913805166","11924.0746424647","12402.0512278246","12628.2010910709","12262.1435192717","12452.3382584732","12666.6074214032","12743.6139433103","12852.276802847","12884.0577608171","12840.0358670301","12703.8200091549","12703.4212420788","12630.7474848479","",
"Zambia","ZMB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2192.74624143747","2136.18634833826","2048.36789890388","2135.75991599754","1904.62053447695","1910.93297901992","1976.92767472725","1997.18430868329","1935.26579558251","1970.51943628525","1993.18874415408","2044.92888383749","2082.63152608291","2170.87047226496","2264.41374721771","2365.66720907382","2486.11516866394","2622.78753652374","2750.65436736817","2920.93093077039","3129.18698566146","3205.03641418163","3343.18539874512","3403.76249871422","3454.08455522028","3447.56905407791","3471.26492166835","3485.00210305873","3513.41077723102","",
"Zimbabwe","ZWE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3440.8023525477","3546.63415963198","3161.9040275007","3139.77059399406","3378.27284461226","3339.43740792678","3643.75321271286","3705.46034134599","3781.91932430201","3726.98949556151","3595.10641337529","3633.88300031635","3302.27209663901","2734.65831720656","2567.76553519811","2409.73372516206","2311.24167544917","2208.55694114701","1800.1696676062","1992.8112075978","2352.83182069788","2645.82660598412","3034.79414265902","3040.63615472713","3058.76436815307","3061.8370810866","3037.53936938517","3134.3274944993","3280.76419211615","",
